ID,PROVINCIA,COMUNIDAD,P_FELICIDAD,P_SALUD,S_NIVEL_VIDA,S_LABORAL,S_AMOR,S_SEXO,PAREJA,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,CASADO,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_SEXO,F_ANUAL,SEXO,EDAD,E_CIVIL,ESTUDIOS,SIT_LABORAL,OCUPACION,STATUS,NACIONALIDAD,RELIGION,SIT_ENT,PERCEPCION_EN,BIENESTAR
7053,Madrid,Madrid,4,5,4,0,3,3,1,47,4,1,1,3,4,4,3,4,7,7,0,0,1,3,1,0,Regularmente,0,0,78,1,2,2,Obrero,1,1,1,1,1,3.25
7063,Málaga,Andalucía,5,5,2,2,5,5,1,10,5,1,1,4,4,4,5,5,8,8,0,0,2,3,0,1,Regularmente,0,1,31,1,4,2,Mando,2,1,1,1,2,3.5
7071,Zaragoza,Aragón,4,5,4,5,6,4,1,5,4,1,0,3,4,4,4,4,9,9,1,0,10,3,0,1,Regularmente,1,1,32,0,3,2,Administrativo,1,1,1,1,2,4.5
7073,Córdoba,Andalucía,4,5,4,4,6,5,1,20,5,1,1,3,4,4,4,5,10,10,0,0,2,3,1,2,Regularmente,0,0,42,1,2,2,Obrero,1,1,1,1,2,4.25
7099,Almería,Andalucía,4,5,2,4,6,4,1,19,4,1,1,3,4,5,3,5,8,7,0,0,1,3,0,1,Regularmente,0,0,44,1,2,2,Mando,1,1,1,0,2,3.75
7127,Guipúzcoa,País Vasco,5,5,5,4,6,5,1,1,5,1,0,3,4,3,4,5,8,10,0,0,3,3,0,1,Regularmente,1,0,19,0,3,2,Obrero,1,1,2,0,1,4.75
7138,Vizcaya,País Vasco,5,4,5,5,5,4,0,0,0,0,0,0,0,0,0,0,8,0,1,0,30,3,0,2,Regularmente,0,0,25,0,2,2,Comerciante,2,1,1,0,2,4.75
7149,Madrid,Madrid,4,5,2,4,6,4,1,6,5,0,0,3,3,4,3,4,7,7,1,0,2,1,0,1,Mensualmente,0,1,24,0,4,2,Mando,1,1,0,0,2,3.75
7164,Cádiz,Andalucía,5,5,2,5,5,5,1,8,5,0,0,3,3,4,3,4,9,8,0,0,8,3,0,1,Regularmente,1,0,26,0,2,2,Obrero,1,1,1,0,2,4.25
7179,Asturias,Asturias,4,5,5,5,6,5,1,1,4,1,0,4,4,5,4,5,9,6,0,0,30,3,1,1,Diariamente,0,0,34,0,2,2,Obrero,1,1,0,0,2,4.75
7195,Santander,Cantabria,4,5,4,3,5,4,1,25,5,1,1,3,4,4,4,5,6,9,0,0,3,3,0,1,Regularmente,0,1,43,1,4,2,Mando,1,1,0,0,2,4.0
7215,Rioja,Rioja,5,3,4,5,6,5,1,20,5,1,1,3,4,4,4,5,9,9,0,0,1,3,0,1,Regularmente,0,0,39,1,2,2,Obrero,1,1,1,1,1,4.25
7228,Madrid,Madrid,4,4,4,2,5,5,1,4,4,1,0,3,4,4,4,5,8,8,0,0,3,3,1,1,Regularmente,1,0,57,0,4,2,Administrativo,1,1,1,0,2,3.5
7240,Málaga,Andalucía,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,Sin actividad sexual,0,1,68,0,0,2,Obrero,0,1,1,0,2,2.75
7267,Madrid,Madrid,4,4,5,5,6,4,1,26,4,1,1,4,5,5,5,4,8,10,0,0,4,3,1,1,Regularmente,0,0,43,1,4,2,Mando,1,1,1,0,1,4.5
7294,Málaga,Andalucía,4,5,5,0,5,4,1,28,4,1,1,3,2,2,4,4,7,7,0,0,1,3,0,1,Regularmente,1,0,50,1,3,2,Mando,1,1,0,0,1,3.5
7309,Madrid,Madrid,3,5,2,4,6,5,0,0,0,0,0,0,0,0,0,0,7,0,1,1,100,3,1,1,Regularmente,0,1,33,0,4,2,Mando,1,1,0,0,2,3.5
7318,Murcia,Murcia,5,4,4,3,6,4,1,5,5,0,0,3,3,4,3,4,9,7,1,0,1,3,0,2,Regularmente,0,0,24,0,4,2,Obrero,1,1,0,0,2,4.0
7323,Jaén,Andalucía,5,5,3,4,5,5,1,7,5,0,0,3,3,4,3,4,8,9,1,0,4,3,1,2,Regularmente,0,1,25,0,2,2,Comerciante,1,1,1,0,2,4.25
7331,Jaén,Andalucía,3,3,4,1,5,4,1,16,3,1,1,2,3,4,3,4,10,10,0,0,5,3,0,1,Regularmente,0,0,41,1,2,2,Mando,1,1,0,1,2,2.75
7350,Guadalajara,Castilla Mancha,4,3,2,0,5,4,1,35,4,1,1,3,4,4,4,4,7,7,0,0,1,3,0,1,Sin actividad sexual,0,0,78,1,0,2,Obrero,1,1,1,0,2,2.25
7354,Barcelona,Cataluña,5,5,4,4,6,5,1,13,5,1,1,3,5,5,5,5,9,9,0,1,4,3,0,1,Regularmente,0,1,40,1,4,2,Administrativo,1,1,1,0,2,4.5
7366,Cuenca,Castilla Mancha,4,3,3,0,5,4,1,38,4,1,1,4,4,4,4,4,8,9,0,0,1,3,0,1,Regularmente,0,1,61,1,0,2,Obrero,0,1,1,0,2,2.5
7383,Albacete,Castilla Mancha,4,5,4,0,5,4,1,1,4,0,0,3,3,4,3,4,6,6,1,0,2,3,0,1,Regularmente,1,1,18,0,2,1,Mando,1,1,0,0,2,3.25
7391,Pontevedra,Galicia,4,5,4,4,5,4,1,12,4,1,1,3,4,4,4,4,9,9,1,0,1,3,0,1,Regularmente,0,1,40,1,2,2,Obrero,1,1,1,0,1,4.25
7395,Coruña,Galicia,4,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,8,0,1,0,9,3,0,0,Regularmente,0,1,33,0,2,2,Administrativo,1,1,0,0,2,4.25
7432,Segovia,Castilla y León,4,3,4,4,6,5,1,21,5,1,1,4,4,5,4,4,6,8,0,0,2,3,0,1,Regularmente,1,1,45,1,2,2,Comerciante,1,1,1,1,2,3.75
7448,Guadalajara,Castilla Mancha,4,5,2,2,6,5,1,10,5,1,1,3,4,4,4,5,8,8,0,0,2,3,0,1,Regularmente,1,1,30,1,2,2,Administrativo,1,1,1,1,2,3.25
7451,Asturias,Asturias,4,3,3,4,6,4,1,50,5,1,1,4,5,5,3,4,10,10,0,0,1,3,0,1,Sin actividad sexual,0,1,70,1,2,2,Obrero,1,1,1,0,1,3.5
7455,Gerona,Cataluña,5,5,4,5,6,5,1,10,5,1,0,4,5,4,4,5,5,5,1,0,3,3,1,1,Regularmente,0,0,37,1,2,2,Agricultor,1,1,0,0,2,4.75
7463,Tarragona,Cataluña,3,3,3,3,4,3,1,45,3,1,1,3,4,4,3,4,7,7,0,0,1,3,0,1,Desconocido,0,1,62,1,2,2,Comerciante,1,1,1,0,1,3.0
7482,Lugo,Galicia,3,4,2,0,5,3,1,44,5,1,1,3,5,5,5,4,9,9,0,0,1,3,0,1,Regularmente,0,1,61,1,1,0,Obrero,1,1,1,0,2,2.25
7484,Coruña,Galicia,4,5,3,1,5,3,1,98,4,1,1,3,4,5,4,4,9,9,0,0,1,3,0,1,Regularmente,0,1,58,1,1,2,Mando,2,1,1,0,2,3.25
7495,Valladolid,Castilla y León,5,4,2,5,6,5,1,4,5,1,0,4,4,4,4,5,8,7,0,0,2,3,0,1,Regularmente,0,1,50,0,2,2,Comerciante,1,1,1,0,2,4.0
7504,Lérida,Cataluña,4,4,5,4,6,4,1,13,5,1,1,3,4,5,5,4,8,8,0,0,3,3,0,1,Regularmente,1,0,42,1,2,2,Agricultor,1,1,0,0,2,4.25
7509,Valencia,Valencia,4,3,3,2,5,4,1,28,4,1,1,2,3,4,3,3,3,2,0,0,18,3,1,2,Regularmente,1,0,48,1,2,2,Autónomo,1,1,1,0,2,3.0
7533,Palma,Baleares,4,5,4,4,6,4,1,45,5,1,1,3,4,4,4,4,10,10,0,0,1,3,0,1,Regularmente,1,1,67,1,1,2,Comerciante,1,1,1,0,2,4.25
7534,Palma,Baleares,4,4,2,4,5,4,1,7,4,1,0,3,5,4,5,4,7,6,0,0,5,3,0,1,Regularmente,0,1,29,0,2,2,Mando,1,1,0,1,2,3.5
7565,Valencia,Valencia,5,4,4,5,6,5,1,23,5,1,1,3,4,5,4,5,8,8,0,0,3,3,0,1,Regularmente,0,1,39,1,2,2,Obrero,1,1,1,1,2,4.5
7583,Coruña,Galicia,2,3,2,2,6,4,1,29,5,1,1,4,5,5,3,4,5,7,0,0,5,3,0,1,Mensualmente,0,1,50,1,4,2,Mando,1,1,0,1,2,2.25
7589,Coruña,Galicia,4,5,2,4,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,2,1,0,Desconocido,0,0,33,0,2,2,Obrero,1,1,1,0,2,3.75
7595,Valencia,Valencia,4,5,4,4,5,4,1,32,4,1,1,3,5,5,4,4,7,9,1,1,1,2,0,1,Regularmente,1,1,50,1,4,2,Mando,1,1,2,0,2,4.25
7598,Palencia,Castilla y León,4,3,3,5,5,4,1,20,4,1,1,4,5,5,3,5,10,10,1,0,3,3,0,0,Regularmente,0,0,45,1,3,2,Obrero,1,1,1,1,1,3.75
7622,Orense,Galicia,5,5,5,5,5,4,1,2,4,1,1,4,4,4,4,4,9,9,1,0,3,3,1,1,Regularmente,0,1,27,1,2,2,Obrero,1,0,0,1,1,5.0
7637,Salamanca,Castilla y León,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,Sin actividad sexual,0,1,82,0,1,2,Comerciante,1,1,1,0,2,3.0
7639,Alicante,Valencia,3,5,1,1,6,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,1,Sin actividad sexual,0,1,56,0,2,2,Obrero,1,1,1,0,2,2.5
7641,Castellón,Valencia,2,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,3,0,1,Regularmente,1,1,22,0,1,2,Comerciante,1,0,0,0,1,3.5
7648,Palma,Baleares,3,5,3,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,Sin actividad sexual,0,1,78,0,2,2,Obrero,1,1,1,0,2,3.25
7679,Alicante,Valencia,4,5,3,4,6,5,1,25,4,1,1,3,4,4,4,4,5,5,1,0,1,3,0,1,Desconocido,1,0,48,1,3,2,Comerciante,2,1,1,0,1,4.0
7694,Badajoz,Extremadura,4,5,4,4,6,5,1,9,4,1,1,3,4,4,4,4,8,3,1,0,5,3,0,1,Regularmente,0,0,43,1,2,2,Mando,2,1,1,0,2,4.25
7698,Cáceres,Extremadura,5,3,4,0,5,5,1,38,5,1,1,4,4,5,4,5,10,10,0,0,1,3,0,1,Regularmente,0,1,57,1,2,2,Comerciante,1,1,1,0,2,3.0
7763,Alicante,Valencia,4,5,4,0,5,4,1,50,4,1,1,4,5,5,5,5,9,7,0,0,1,3,0,1,Regularmente,1,0,62,1,1,2,Obrero,1,1,0,0,2,3.25
7838,Lugo,Galicia,4,5,4,0,5,3,1,55,4,1,1,3,3,4,3,4,10,5,0,0,998,3,0,1,Regularmente,0,0,80,1,0,2,Agricultor,0,1,1,0,2,3.25
7839,Gerona,Cataluña,4,5,4,4,3,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,1,Sin actividad sexual,0,0,36,0,2,0,Obrero,1,1,1,0,1,4.25
7844,Coruña,Galicia,4,3,4,0,6,4,1,43,5,1,1,4,5,5,5,5,6,8,0,0,1,3,0,1,Regularmente,0,1,69,1,4,2,Mando,2,1,1,0,2,2.75
7851,Castellón,Valencia,3,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,Regularmente,0,1,63,1,2,2,Mando,1,1,1,0,1,2.75
7852,Barcelona,Cataluña,4,5,4,4,4,4,1,33,4,1,1,3,5,4,4,4,6,6,0,0,1,3,0,1,Regularmente,0,1,55,1,2,0,Obrero,1,1,1,0,2,4.25
7854,Las Palmas,Canarias,4,1,1,0,5,4,1,32,4,1,1,4,5,5,4,5,7,8,0,0,1,3,0,1,Regularmente,0,1,62,1,1,2,Obrero,1,1,1,1,2,1.5
7861,Badajoz,Extremadura,4,5,4,0,5,3,1,15,4,1,1,4,4,5,5,3,8,6,0,0,2,3,0,1,Mensualmente,1,1,44,1,4,2,Mando,1,1,0,0,2,3.25
7862,Valencia,Valencia,5,3,3,4,6,4,1,28,5,1,1,3,4,3,4,4,8,8,0,0,1,3,0,1,Regularmente,0,1,49,0,4,2,Mando,2,1,1,0,1,3.75
7883,Asturias,Asturias,4,5,4,4,6,5,1,18,4,1,1,3,2,5,4,4,6,10,1,0,3,3,1,1,Regularmente,0,1,41,1,2,2,Obrero,1,1,1,0,2,4.25
7890,Palma,Baleares,5,5,4,4,5,2,1,14,5,1,1,3,5,4,5,4,7,5,1,0,7,3,0,2,Regularmente,0,0,52,1,3,2,Mando,1,1,1,1,1,4.5
7909,Las Palmas,Canarias,4,5,1,1,6,5,1,6,5,0,0,3,3,4,3,4,8,8,0,0,2,3,0,1,Regularmente,1,1,29,0,3,0,Administrativo,1,1,0,1,1,2.75
7913,Albacete,Castilla Mancha,4,5,4,0,5,4,1,24,4,1,1,2,4,4,4,4,5,10,0,0,2,3,0,1,Regularmente,1,1,43,1,2,2,Comerciante,1,1,1,0,2,3.25
7921,Alicante,Valencia,5,5,3,4,6,4,1,15,4,1,0,3,4,4,3,4,8,10,0,0,1,3,0,1,Regularmente,0,1,26,0,2,0,Comerciante,1,1,2,0,2,4.25
7925,Valencia,Valencia,3,3,3,5,3,5,1,5,4,0,0,3,3,4,3,4,8,10,0,0,8,3,0,1,Regularmente,0,1,40,1,1,2,Obrero,1,1,0,0,1,3.5
7935,Cáceres,Extremadura,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,1,Mensualmente,1,0,50,0,1,2,Obrero,1,1,1,0,2,2.0
7946,Cáceres,Extremadura,5,5,4,0,5,4,1,39,5,1,1,3,4,4,4,4,10,10,0,0,1,3,0,1,Regularmente,0,1,50,1,2,2,Obrero,1,1,1,1,2,3.5
7961,Alicante,Valencia,4,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,Regularmente,0,0,50,0,2,2,Administrativo,1,1,0,0,2,2.25
7966,Gerona,Cataluña,4,5,4,4,5,4,1,13,4,1,0,3,4,4,4,4,6,6,0,0,10,3,1,1,Regularmente,0,1,53,0,2,2,Obrero,1,1,0,0,2,4.25
7972,Lérida,Cataluña,4,5,4,3,4,2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,3,1,1,Ocasionalmente,0,0,19,0,2,1,Obrero,1,1,0,0,2,4.0
7991,Castellón,Valencia,3,3,4,4,4,4,1,26,3,1,1,3,4,4,2,3,6,5,0,0,5,3,1,1,Regularmente,0,1,50,1,4,2,Mando,2,1,0,0,2,3.5
7993,Barcelona,Cataluña,4,3,2,0,6,3,1,38,4,1,1,3,4,4,3,4,7,7,0,0,1,3,0,1,Mensualmente,0,1,65,1,2,2,Obrero,1,1,1,0,1,2.25
8000,Orense,Galicia,4,5,4,3,5,4,1,15,4,1,1,4,3,4,4,4,8,6,1,0,1,2,0,1,Regularmente,0,0,42,1,2,2,Obrero,1,1,1,0,1,4.0
8002,Albacete,Castilla Mancha,4,5,3,5,5,5,1,22,4,1,1,3,3,4,4,4,8,8,1,0,1,3,0,1,Regularmente,0,1,44,1,2,2,Obrero,1,1,1,0,1,4.25
8011,Barcelona,Cataluña,5,5,4,2,6,5,1,0,5,0,0,3,3,4,3,4,7,7,1,0,2,3,0,1,Regularmente,0,1,20,0,0,2,Otro,1,1,1,1,1,4.0
8022,Las Palmas,Canarias,4,5,2,1,6,5,1,1,5,1,0,3,4,4,4,4,6,6,1,0,7,3,0,1,Diariamente,1,1,19,0,2,2,Obrero,1,1,1,0,2,3.0
8025,Segovia,Castilla y León,4,4,4,4,5,3,1,40,4,1,1,4,3,4,4,3,6,6,0,0,1,3,0,1,Mensualmente,1,1,62,1,2,2,Obrero,1,1,1,0,2,4.0
8034,León,Castilla y León,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,3,1,2,Sin actividad sexual,0,0,77,0,1,2,Autónomo,1,1,1,0,2,2.0
8046,Barcelona,Cataluña,4,5,2,4,5,4,1,1,4,0,0,3,3,4,3,4,6,6,0,0,5,3,1,1,Regularmente,0,1,49,0,2,2,Obrero,1,1,0,0,2,3.75
8054,Tarragona,Cataluña,4,3,2,5,6,5,1,11,4,1,1,4,5,5,5,5,10,10,0,0,2,3,0,1,Ocasionalmente,0,1,45,1,1,2,Obrero,1,1,1,1,2,3.5
8058,Pontevedra,Galicia,4,5,4,5,6,4,1,14,4,1,1,3,3,4,5,5,5,8,1,0,3,3,0,1,Regularmente,0,1,44,1,2,2,Mando,1,1,1,0,2,4.5
8069,Zamora,Castilla y León,4,5,4,5,6,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,2,1,2,Mensualmente,0,0,26,0,1,2,Comerciante,1,1,0,0,1,4.5
8079,Soria,Castilla y León,4,3,4,4,5,4,1,41,5,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,1,1,62,1,2,2,Agricultor,1,1,1,0,2,3.75
8090,Lérida,Cataluña,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,8,0,1,0,6,3,1,1,Regularmente,1,0,38,0,4,2,Mando,1,1,0,1,2,4.25
8093,Tarragona,Cataluña,4,5,4,4,5,4,1,32,4,1,1,3,4,4,4,4,6,8,0,0,1,3,0,1,Regularmente,1,1,54,1,2,2,Obrero,1,1,1,0,1,4.25
8120,Lugo,Galicia,4,5,4,4,5,4,1,34,4,1,1,3,2,4,3,4,5,8,0,0,1,3,0,1,Regularmente,0,1,49,1,2,2,Mando,2,1,1,0,2,4.25
8138,Valencia,Valencia,3,5,4,5,5,4,1,6,4,1,0,4,5,4,3,5,0,0,0,0,999,3,0,1,Desconocido,0,0,51,0,3,2,Obrero,1,1,1,0,2,4.25
8154,Barcelona,Cataluña,4,5,4,4,5,4,1,17,4,1,0,3,4,4,4,4,8,8,0,1,4,3,1,1,Regularmente,0,1,48,0,2,2,Administrativo,1,1,2,0,2,4.25
8155,Barcelona,Cataluña,3,5,2,0,4,3,1,18,4,1,1,3,4,4,3,4,7,7,0,0,1,3,0,1,Regularmente,0,1,34,1,2,2,Obrero,1,1,1,0,2,2.5
8173,Cáceres,Extremadura,3,3,2,0,6,4,1,45,5,1,1,4,5,4,4,4,8,9,0,0,1,3,0,1,Regularmente,0,1,67,1,2,2,Comerciante,1,1,1,0,2,2.0
8182,Alicante,Valencia,4,3,4,5,5,3,1,20,3,1,1,2,3,4,4,4,7,7,0,0,4,2,0,1,Regularmente,1,0,50,1,3,2,Mando,2,1,0,0,2,4.0
8190,Alicante,Valencia,4,5,4,0,5,4,1,23,4,1,1,3,4,4,4,4,8,8,0,0,1,1,0,1,Regularmente,1,1,37,1,2,2,Comerciante,1,1,1,0,2,3.25
8193,Orense,Galicia,4,5,4,5,5,3,1,20,5,1,1,2,3,5,4,3,5,4,0,0,998,1,0,1,Regularmente,0,0,45,1,3,2,Mando,1,1,1,0,2,4.5
8194,Valencia,Valencia,4,3,4,5,6,4,1,25,5,1,1,3,4,5,4,5,7,7,1,0,3,3,0,1,Regularmente,1,0,45,1,3,2,Mando,1,1,1,0,2,4.0
8215,Santa Cruz de Tenerife,Canarias,5,4,5,0,6,4,1,34,5,1,1,4,5,5,5,5,10,10,0,0,1,3,0,1,Regularmente,0,1,55,1,2,2,Obrero,1,1,1,1,2,3.5
8226,Guadalajara,Castilla Mancha,4,4,3,4,5,4,1,20,5,1,1,4,5,5,4,5,5,7,0,0,3,3,1,1,Regularmente,0,1,40,1,2,0,Obrero,1,1,1,1,2,3.75
8233,Palma,Baleares,3,5,2,5,3,2,1,12,3,1,1,3,4,5,1,2,8,2,1,0,2,1,0,1,Ocasionalmente,1,1,46,1,2,2,Obrero,1,1,1,0,2,3.75
8235,Lugo,Galicia,3,3,4,0,5,4,1,38,4,1,1,3,4,4,4,4,6,6,0,0,1,3,0,1,Regularmente,0,1,60,1,2,2,Obrero,1,1,1,0,2,2.5
8238,Tarragona,Cataluña,3,3,3,0,5,3,1,30,5,1,1,3,4,3,3,4,10,6,0,1,1,3,0,1,Regularmente,0,1,49,1,1,2,Administrativo,1,1,1,1,2,2.25
8250,Santa Cruz de Tenerife,Canarias,5,4,5,5,5,4,1,45,5,1,1,4,3,4,4,5,10,10,0,0,998,1,0,1,Mensualmente,0,0,70,1,0,2,Mando,1,1,1,0,2,4.75
8259,León,Castilla y León,5,5,4,4,6,4,1,29,5,1,1,3,4,4,4,4,6,6,0,0,1,3,0,1,Regularmente,0,0,58,1,1,2,Obrero,1,1,1,1,2,4.5
8277,Lérida,Cataluña,5,5,5,0,5,4,1,43,5,1,1,3,4,5,4,4,7,7,0,0,1,3,1,1,Regularmente,0,0,65,1,2,2,Autónomo,1,1,1,1,1,3.75
8293,Guadalajara,Castilla Mancha,4,5,2,4,6,4,1,5,4,0,0,3,3,4,3,4,10,7,0,0,10,3,0,1,Regularmente,1,0,27,0,2,2,Obrero,1,1,1,0,2,3.75
8295,Pontevedra,Galicia,3,3,2,0,5,3,1,46,4,1,1,3,3,4,3,4,5,5,0,0,1,3,0,1,Regularmente,0,1,65,1,2,2,Obrero,1,1,1,0,2,2.0
8298,Palma,Baleares,5,4,2,2,6,5,1,5,5,0,0,3,3,4,3,4,5,5,1,0,3,3,0,1,Diariamente,0,1,22,0,2,2,Comerciante,1,1,1,0,2,3.25
8321,Salamanca,Castilla y León,4,5,4,0,5,4,1,49,5,1,1,4,4,5,5,4,7,9,0,0,1,3,0,1,Regularmente,0,1,72,1,2,2,Administrativo,1,1,1,0,2,3.25
8330,Cáceres,Extremadura,5,4,4,0,5,4,1,18,4,1,1,3,4,4,4,4,7,7,0,0,2,3,0,1,Regularmente,0,1,38,1,2,2,Obrero,1,1,1,0,2,3.25
8389,Alicante,Valencia,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,Sin actividad sexual,0,1,56,0,0,2,Obrero,1,1,1,0,2,3.0
8410,Alicante,Valencia,4,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,1,0,Ocasionalmente,0,0,27,0,4,2,Obrero,1,1,0,0,2,4.0
8414,Alicante,Valencia,4,4,3,2,6,5,1,7,5,1,1,3,4,4,4,5,8,6,0,0,998,3,0,1,Regularmente,0,0,33,1,2,2,Obrero,1,0,1,1,1,3.25
8418,Barcelona,Cataluña,5,4,4,4,6,5,1,4,5,1,0,3,5,4,4,5,8,10,0,0,6,1,0,1,Regularmente,0,1,41,0,2,2,Administrativo,1,1,1,0,2,4.25
8424,Barcelona,Cataluña,4,5,5,5,6,5,1,1,4,1,0,4,4,5,5,5,10,10,0,0,50,3,1,1,Regularmente,1,0,29,1,3,2,Mando,1,0,1,1,1,4.75
8438,Barcelona,Cataluña,5,1,4,0,6,5,1,37,5,1,1,4,5,5,4,5,5,5,1,0,1,3,0,1,Regularmente,0,1,63,1,3,2,Mando,1,1,1,0,2,2.5
8443,Barcelona,Cataluña,4,5,2,4,5,4,1,5,5,0,0,3,3,4,3,4,6,8,1,0,2,3,0,1,Regularmente,0,1,28,1,4,2,Obrero,1,1,1,0,2,3.75
8444,Gerona,Cataluña,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,5,3,0,2,Ocasionalmente,0,1,38,0,3,0,Mando,1,1,0,0,2,2.5
8448,Alicante,Valencia,5,4,2,3,6,5,1,4,4,1,0,4,4,4,4,5,6,8,1,0,11,3,0,1,Diariamente,0,0,30,0,2,2,Obrero,1,0,1,1,1,3.5
8474,Santa Cruz de Tenerife,Canarias,4,5,4,3,5,4,1,42,4,1,1,3,4,5,4,4,6,7,0,0,1,3,0,1,Mensualmente,1,1,63,1,2,2,Mando,1,1,1,0,2,4.0
8488,Orense,Galicia,4,3,4,0,5,4,1,40,4,1,1,4,5,5,5,4,9,10,0,0,1,3,0,1,Desconocido,1,1,60,1,1,2,Obrero,1,1,1,0,2,2.75
8519,Albacete,Castilla Mancha,4,3,4,0,6,5,1,19,5,1,1,4,3,5,5,5,5,4,0,0,4,3,1,1,Mensualmente,0,0,81,1,1,2,Obrero,1,1,1,0,1,2.75
8532,Cuenca,Castilla Mancha,5,3,4,4,6,4,1,34,5,1,1,4,5,5,4,4,8,9,0,0,1,3,0,1,Regularmente,1,1,61,1,2,2,Comerciante,1,1,1,0,2,4.0
8540,Palma,Baleares,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,0,1,Sin actividad sexual,0,1,88,0,2,2,Comerciante,1,1,1,0,2,2.5
8542,Santa Cruz de Tenerife,Canarias,4,5,1,0,4,4,1,14,4,1,1,4,5,5,5,5,7,7,0,0,3,3,1,1,Diariamente,1,1,37,1,3,0,Obrero,1,1,1,1,2,2.5
8554,Palma,Baleares,2,5,2,4,3,2,1,4,2,1,0,3,2,5,2,2,10,10,1,0,4,1,0,2,Mensualmente,1,1,25,0,1,2,Obrero,1,1,1,1,1,3.25
8579,Tarragona,Cataluña,4,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,Ocasionalmente,0,1,30,0,2,2,Administrativo,1,1,1,0,2,4.25
8580,Santa Cruz de Tenerife,Canarias,4,5,3,4,5,4,1,29,4,1,1,4,4,4,3,4,9,9,0,0,1,3,0,1,Regularmente,0,1,49,1,2,2,Obrero,1,1,1,0,1,4.0
8599,Lugo,Galicia,5,4,1,0,6,3,1,40,5,1,1,3,4,4,4,4,5,5,0,0,1,3,0,1,Diariamente,1,0,65,1,2,2,Mando,1,1,1,0,1,2.5
8603,Tarragona,Cataluña,2,1,2,0,6,3,1,19,5,1,1,3,4,4,4,4,5,5,0,0,2,3,0,1,Regularmente,1,0,59,1,1,2,Obrero,1,1,1,0,2,1.25
8616,Asturias,Asturias,2,3,4,0,5,3,1,34,4,1,1,3,5,4,4,4,7,7,0,0,1,3,0,1,Regularmente,0,1,59,1,1,2,Mando,1,1,1,0,1,2.25
8633,Tarragona,Cataluña,4,5,3,4,5,4,1,20,4,1,1,3,4,5,4,4,6,9,0,0,1,3,0,1,Regularmente,0,1,59,1,2,2,Mando,1,1,1,1,1,4.0
8635,Gerona,Cataluña,2,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,2,Sin actividad sexual,0,1,62,0,2,2,Otro,1,1,1,0,2,2.75
8636,Tarragona,Cataluña,3,2,1,5,1,4,0,0,0,0,0,0,0,0,0,0,10,0,1,0,10,3,0,2,Mensualmente,1,0,26,0,2,2,Obrero,1,1,1,0,2,2.75
8656,Alicante,Valencia,4,5,4,4,6,5,1,30,5,1,1,4,5,5,4,5,7,10,0,0,6,3,1,1,Regularmente,0,0,50,1,3,2,Mando,1,1,1,0,2,4.25
8658,Barcelona,Cataluña,4,5,2,0,6,4,1,50,4,1,1,3,4,4,3,4,7,10,0,0,1,3,0,1,Mensualmente,1,1,71,1,2,2,Obrero,1,1,1,1,1,2.75
8672,Soria,Castilla y León,5,5,5,5,6,5,1,20,5,1,1,3,4,4,4,4,8,8,1,0,2,3,0,1,Regularmente,0,1,38,1,2,2,Agricultor,1,1,1,0,2,5.0
8709,Orense,Galicia,4,4,4,0,6,5,1,3,5,0,0,3,3,4,3,4,8,8,1,0,1,3,0,1,Regularmente,0,0,21,0,2,1,Comerciante,1,1,0,0,1,3.0
